Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype
,,,,,,,,,,,,,,,,,,FLOAT,-0.11474554,CAD.CORRA.1T.OIS-COMPOUND,,-0.374114,ACT/360,543016450.0,COP,3M,MTH,FLOAT,0.7893545,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,,0.974321,BUS/252,649445600.0,CHF,6WK,6M,,,,,,,,,,,,0.722196,
,,,,,,,,,,,,,,,,,,FLOAT,0.0909936,USD.AAA_MUNI.6M.Reuters,,0.26103243,30/360,-334719100.0,CNY,QTR,6M,Fixed,-0.05261996,GBP.GBP-LIBOR-BBA.3M.GBP-LIBOR-BBA,,0.2755026,BUS/252,312161120.0,CHF,SA,QTR,,,,,,,,,,,,0.33914512,
,,,,,,,,,,,,,,,,,,FLOAT,2.2686841,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.15571262,ACT/360,-198596830.0,MXN,6Y,nan,FLOAT,-0.8919837,GBP-SONIA-OIS Compound,,0.81175363,30/360,82292620.0,KRW,ZC,QTR,,,,,,,,,,,,-0.45758578,
,,,,,,,,,,,,,,,,,,FLOAT,-0.24185245,EUR.EUR-EURIBOR-Reuters.6.,,-0.80669147,BUS/252,-10101600.0,HKD,MTH,6M,Fixed,-0.9214209,SGD.SGD-SOR-VWAP.6M.SGD-SOR-VWAP,,-0.9803729,30/360,-255451780.0,TWD,QTR,nan,,,,,,,,,,,,0.5452016,
,,,,,,,,,,,,,,,,,,FLOAT,0.43361637,USD.LIBOR.1M.BBA,,0.5967174,365/360,612595500.0,PLN,6Y,MTH,Fixed,-0.74651295,CZK-PRIBOR,,0.98837125,ACT/365,591921000.0,CLP,6WK,6M,,,,,,,,,,,,-0.7000354,
,,,,,,,,,,,,,,,,,,Float,3.1931953,CAD.CORRA.1T.OIS-COMPOUND,,0.8598072,365/360,-127206000.0,COP,MTH,3M,Float,-0.7796461,FRC-EXT-CPI,,-0.1951611,BUS/252,591362700.0,CLP,6WK,6,,,,,,,,,,,,-0.8137355,
,,,,,,,,,,,,,,,,,,FLOAT,-0.023188872,MXN.TIIE.28D.Banxico,,0.27197286,BUS/252,2416768.0,KRW,QTR,6D,Float,0.94855887,USD.1 month Libor..,,0.93730974,ACT/360,-47607776.0,GBP,6Y,3M,,,,,,,,,,,,-0.6871313,
,,,,,,,,,,,,,,,,,,FLOAT,0.8105961,EUR.EUR-EURIBOR-Reuters.6.,,0.9978285,30/360,-191036510.0,NOK,ZC,MTH,FLOAT,-0.13560194,AUD.BBR.6M.BBSW,,-0.26675794,30/360,-289165950.0,CHF,ZC,6,,,,,,,,,,,,0.20741363,
,,,,,,,,,,,,,,,,,,Fixed,-0.03688447,USD.USD-LIBOR-BBA.3.,,0.97211546,30/360,247102400.0,ZAR,6D,6D,Float,0.3361567,JPY-TONA-OIS Compound,,0.7610068,ACT/365.FIXED,-359393200.0,CHF,ZC,QTR,,,,,,,,,,,,0.4336281,
,,,,,,,,,,,,,,,,,,Fixed,1.8075538,CAD.CORRA.1T.OIS-COMPOUND,,0.88671696,ACT/365,114858100.0,CNY,ZC,nan,Float,0.20200284,USD.USD-Federal Funds-H.15..USD-Federal Funds-H.15,,0.11567727,BUS/252,-13654176.0,NZD,SA,6,,,,,,,,,,,,-0.49913672,
,,,,,,,,,,,,,,,,,,FLOAT,1.2329692,USD-LIBOR,,0.89020497,365/360,624325200.0,SEK,QTR,MTH,FLOAT,0.9328785,AUD.BBR.6M.BBSW,,0.8203825,ACT/365,-349356320.0,GBP,6M,nan,,,,,,,,,,,,0.9749555,
,,,,,,,,,,,,,,,,,,Fixed,-0.29558507,USD.LIBOR.3M.BBA,,-0.95222884,ACT/365,143795410.0,CLP,QTR,6D,Fixed,-0.17290944,CZK-PRIBOR,,0.4532618,BUS/252,325298100.0,CAD,6WK,6MTH,,,,,,,,,,,,-0.97604847,
,,,,,,,,,,,,,,,,,,Float,-0.2833195,CAD.CORRA.1T.OIS-COMPOUND,,0.86566937,ACT/365.FIXED,530308700.0,ZAR,6M,3M,Float,0.9969925,NZD.BBR.3M.FRA,,-0.4355889,ACT/360,185695100.0,NOK,6M,6MTH,,,,,,,,,,,,-0.36429232,
,,,,,,,,,,,,,,,,,,FLOAT,0.5631822,MXN.TIIE.28D.Banxico,,0.7400485,BUS/252,531394200.0,HUF,MTH,6M,Float,0.49063742,USD-SOFR-OIS Compound,,-0.1430769,30/360,277696200.0,GBP,QTR,nan,,,,,,,,,,,,0.88097906,
,,,,,,,,,,,,,,,,,,Float,1.0936726,USD.AAA_MUNI.20Y.Reuters,,0.17220902,ACT/365.FIXED,558258400.0,KRW,6M,QTR,FLOAT,0.5530227,USD.LIBOR.6M.BBA,,-0.8327673,ACT/360,239513620.0,NOK,QTR,3M,,,,,,,,,,,,0.07421131,
,,,,,,,,,,,,,,,,,,Fixed,-0.1963182,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,0.89603907,30/360,-366599070.0,CAD,ZC,6D,Fixed,-0.8945693,EUR-EONIA-OIS-COMPOUND,,-0.4997395,ACT/360,60093216.0,CNY,QTR,6,,,,,,,,,,,,-0.75393736,
,,,,,,,,,,,,,,,,,,FLOAT,2.7180574,USD.USD-SOFR-COMPOUND..,,-0.98969054,30/360,-232311260.0,CAD,6D,6M,Float,0.19933864,EUR.FRC-EXT-CPI.5Y.FRC-EXT-CPI,,0.9624314,ACT/365.FIXED,455248030.0,CNY,6Y,6MTH,,,,,,,,,,,,0.91762614,
,,,,,,,,,,,,,,,,,,Float,3.4953916,USD-LIBOR,,-0.34411758,ACT/360,-369660100.0,CHF,QTR,nan,FLOAT,0.19697692,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,,0.71108156,BUS/252,643963650.0,PLN,6Y,nan,,,,,,,,,,,,0.97778773,
,,,,,,,,,,,,,,,,,,FLOAT,1.9527854,USD.USD-LIBOR-BBA.3.,,-0.89783496,ACT/365.FIXED,-343911070.0,THB,6M,nan,Float,-0.9329653,GBP.UK-RPI.15Y.UK-RPI,,0.39544073,30/360,-227476830.0,CZK,6Y,3M,,,,,,,,,,,,0.33344892,
,,,,,,,,,,,,,,,,,,Fixed,-0.24547319,USD.LIBOR.1M.BBA,,0.8955582,365/360,655054340.0,USD,MTH,3M,Fixed,-0.74022734,USD-LIBOR-BBA,,-0.9907834,30/360,-86195380.0,THB,ZC,QTR,,,,,,,,,,,,-0.11453004,
,,,,,,,,,,,,,,,,,,FLOAT,0.46559498,USD.LIBOR.3M.BBA,,0.5647308,BUS/252,609818400.0,THB,6M,6,FLOAT,-0.07774772,EUR.EUR-EXT-CPI.7Y.EUR-EXT-CPI,,-0.7794003,ACT/360,560570750.0,HKD,ZC,MTH,,,,,,,,,,,,-0.97421956,
,,,,,,,,,,,,,,,,,,Float,1.6319029,USD.LIBOR.3M.BBA,,-0.99821544,ACT/365.FIXED,-208263520.0,CHF,6Y,6M,Float,-0.86099625,CLP.CLP-TNA.6M.CLP-TNA,,-0.6289121,30/360,280869700.0,HUF,6WK,3M,,,,,,,,,,,,-0.29214245,
,,,,,,,,,,,,,,,,,,FLOAT,0.6154461,EUR.EUR-EURIBOR-Reuters.6.,,0.9088622,30/360,377174600.0,TWD,QTR,6D,FLOAT,-0.8486356,CHF.LIBOR.6M.BBA,,0.6997368,ACT/365,-159287000.0,USD,6M,QTR,,,,,,,,,,,,0.5852113,
,,,,,,,,,,,,,,,,,,FLOAT,1.8829038,USD.AAA_MUNI.3M.Reuters,,-0.8977981,ACT/360,-210719800.0,INR,ZC,QTR,Float,0.95724267,CAD-CDOR,,-0.93251675,ACT/365,374068100.0,CLP,MTH,nan,,,,,,,,,,,,-0.23079921,
,,,,,,,,,,,,,,,,,,FLOAT,3.4761636,USD.LIBOR.1M.BBA,,-0.9600025,365/360,-250645340.0,SEK,6Y,QTR,FLOAT,0.9859544,EUR.FRC-EXT-CPI.2Y.FRC-EXT-CPI,,0.89169675,ACT/365,622063740.0,CLP,MTH,QTR,,,,,,,,,,,,0.7801955,
,,,,,,,,,,,,,,,,,,Float,0.9603502,USD.LIBOR.1M.BBA,,0.6636513,BUS/252,-277080420.0,CNY,6D,6M,Fixed,-0.14553969,NOK.NIBOR.6M.OIBOR,,0.9868909,ACT/365,268399940.0,DKK,MTH,nan,,,,,,,,,,,,-0.86716187,
,,,,,,,,,,,,,,,,,,Float,-0.14484088,nan,,-0.5199485,ACT/360,588568600.0,USD,MTH,6D,Fixed,-0.5836571,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,,-0.9093376,30/360,-732976.0,CNY,6Y,nan,,,,,,,,,,,,0.9282578,
,,,,,,,,,,,,,,,,,,FLOAT,1.5970024,USD.LIBOR.1M.BBA,,-0.5985077,ACT/360,635205250.0,USD,6Y,6M,FLOAT,0.7105164,EUR.FRC-EXT-CPI.2Y.FRC-EXT-CPI,,-0.9704592,ACT/360,-262643710.0,CZK,3M,QTR,,,,,,,,,,,,-0.7366664,
,,,,,,,,,,,,,,,,,,Float,0.8942347,USD.LIBOR.3M.BBA,,-0.24058376,ACT/365.FIXED,503877900.0,COP,MTH,nan,FLOAT,-0.3029678,USD.USD-Federal Funds-H.15-OIS-COMPOUND..USD-Federal Funds-H.15-OIS-COMPOUND,,-0.990375,BUS/252,-27761232.0,COP,6M,MTH,,,,,,,,,,,,0.90876,
,,,,,,,,,,,,,,,,,,Float,3.5457928,USD-LIBOR,,-0.4198721,ACT/365.FIXED,-242690400.0,PLN,3M,nan,Fixed,0.87268627,EUR-EONIA-OIS-COMPOUND,,0.9210334,ACT/360,635665660.0,PLN,6WK,3M,,,,,,,,,,,,-0.8153397,
,,,,,,,,,,,,,,,,,,FLOAT,3.4161072,USD-LIBOR-BBA,,0.85916156,ACT/365,543887740.0,DKK,6D,3M,Float,0.9957557,AUD.AUD-AONIA-OIS-COMPOUND.1Y.AUD-AONIA-OIS-COMPOUND,,0.7293227,ACT/365,635987260.0,CHF,QTR,nan,,,,,,,,,,,,0.9750234,
,,,,,,,,,,,,,,,,,,FLOAT,-0.20693867,USD.USD-SOFR-COMPOUND..,,0.7497122,ACT/365,-358641180.0,GBP,QTR,6D,Float,0.118172996,NOK.NOK-NIBOR-NIBR.6M.NOK-NIBOR-NIBR,,-0.36666206,ACT/365.FIXED,389215140.0,CAD,6M,MTH,,,,,,,,,,,,0.9290913,
,,,,,,,,,,,,,,,,,,Float,2.5836658,GBP.LIBOR.6M.BBA,,0.89310765,BUS/252,630146800.0,BRL,6D,MTH,Float,0.661489,MXN-TIIE-Banxico,,-0.512814,ACT/365.FIXED,-293673440.0,CHF,QTR,nan,,,,,,,,,,,,-0.8254794,
,,,,,,,,,,,,,,,,,,FLOAT,-0.3181142,USD.LIBOR.3M.BBA,,0.7566839,ACT/365.FIXED,-364663400.0,THB,MTH,3M,Float,0.7752074,JPY.LIBOR.6M.BBA,,-0.24745351,BUS/252,303128400.0,SEK,ZC,6MTH,,,,,,,,,,,,-0.8653764,
,,,,,,,,,,,,,,,,,,FLOAT,-0.37988594,USD-LIBOR,,-0.62303346,ACT/365.FIXED,31792064.0,ILS,3M,6M,Fixed,-0.67873794,CLP-TNA,,-0.94903797,30/360,-331760130.0,NZD,6M,6,,,,,,,,,,,,-0.10030581,
,,,,,,,,,,,,,,,,,,Fixed,-0.4143224,USD.LIBOR.1M.BBA,,-0.54758316,ACT/365.FIXED,-316791940.0,SEK,MTH,6D,Float,-0.7888579,JPY-TONA-OIS-COMPOUND,,-0.8408371,30/360,-25727440.0,CAD,6M,nan,,,,,,,,,,,,0.52850556,
,,,,,,,,,,,,,,,,,,Float,-0.36961976,USD.AAA_MUNI.6M.Reuters,,-0.97190285,ACT/365.FIXED,505446980.0,KRW,6M,nan,Fixed,0.89570016,ZAR-JIBAR-SAFEX,,0.8400473,ACT/365,497514750.0,NZD,6WK,6MTH,,,,,,,,,,,,-0.78831923,
,,,,,,,,,,,,,,,,,,Float,1.7127914,USD-LIBOR,,0.23398992,BUS/252,420731700.0,PLN,ZC,6D,Fixed,-0.9297145,USD-Federal Funds-H.15,,0.865686,BUS/252,637174500.0,CLP,3M,MTH,,,,,,,,,,,,-0.95071447,
,,,,,,,,,,,,,,,,,,Float,2.5246296,USD.LIBOR.3M.BBA,,0.51562744,ACT/365,302982880.0,BRL,QTR,6D,FLOAT,0.11010118,CNY-Fixing Repo Rate,,0.7953772,BUS/252,191044000.0,CHF,6M,nan,,,,,,,,,,,,0.066014215,
,,,,,,,,,,,,,,,,,,Float,3.5517578,USD.LIBOR.3M.BBA,,0.3132237,BUS/252,143650340.0,THB,MTH,6M,Fixed,0.988083,AUD.BBR.6M.BBSW,,0.98560095,ACT/365,624982140.0,BRL,6WK,6,,,,,,,,,,,,-0.25430936,
,,,,,,,,,,,,,,,,,,FLOAT,0.76823294,USD.AAA_MUNI.3M.Reuters,,-0.26666,ACT/365.FIXED,316230000.0,GBP,3M,nan,FLOAT,0.852267,USD-Federal Funds,,0.99025553,ACT/365,-290782180.0,MXN,6M,nan,,,,,,,,,,,,0.84553206,
,,,,,,,,,,,,,,,,,,FLOAT,0.3531247,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.21002065,ACT/365,198757980.0,JPY,6D,nan,Float,0.73158485,GBP.UK-RPI.50Y.UK-RPI,,0.92881227,BUS/252,525275170.0,USD,6M,6,,,,,,,,,,,,-0.7945671,
,,,,,,,,,,,,,,,,,,Float,2.8693566,CAD.CORRA.1T.OIS-COMPOUND,,0.40578395,ACT/365,581234200.0,SEK,ZC,QTR,FLOAT,0.95821923,ILS-TELBOR,,-0.87899965,BUS/252,614417660.0,HUF,6Y,6,,,,,,,,,,,,-0.30984116,
,,,,,,,,,,,,,,,,,,Float,3.4448419,CAD.CORRA.1T.OIS-COMPOUND,,0.9316025,ACT/365,315400700.0,DKK,ZC,6,Float,0.6071172,JPY-TONA-OIS Compound,,-0.24117494,BUS/252,61305664.0,HKD,6Y,6,,,,,,,,,,,,-0.62909335,
,,,,,,,,,,,,,,,,,,Fixed,0.022679644,EUR.EURIBOR.6M.Reuters,,-0.3711954,ACT/365.FIXED,600545150.0,ILS,6M,6M,Float,0.4946828,EUR-EONIA-OIS-COMPOUND,,0.49899867,ACT/365.FIXED,587404400.0,NZD,6M,MTH,,,,,,,,,,,,-0.99538803,
,,,,,,,,,,,,,,,,,,FLOAT,1.3888714,USD.LIBOR.1M.BBA,,0.4784343,ACT/365,-145342720.0,NOK,QTR,nan,FLOAT,-0.7353356,CAD.BA.3M.CDOR,,-0.6298212,BUS/252,270632300.0,CLP,6WK,nan,,,,,,,,,,,,0.65639085,
,,,,,,,,,,,,,,,,,,Fixed,2.4082725,nan,,-0.9375735,BUS/252,-228783040.0,BRL,3M,3M,FLOAT,0.6626712,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,,0.35578507,BUS/252,535077000.0,INR,SA,6MTH,,,,,,,,,,,,-0.9620222,
,,,,,,,,,,,,,,,,,,Fixed,2.2861195,CAD.CORRA.1T.OIS-COMPOUND,,0.83303744,ACT/365,624967400.0,COP,6D,3M,Float,0.9858324,USD.AAA_MUNI.6M.Reuters,,-0.033011813,ACT/365.FIXED,649777660.0,HUF,3M,QTR,,,,,,,,,,,,0.74697864,
,,,,,,,,,,,,,,,,,,Float,2.833252,USD.LIBOR.3M.BBA,,-0.56008923,ACT/365,-45456770.0,KRW,6Y,nan,FLOAT,0.79140264,CAD-CDOR,,-0.40370464,ACT/365,425404770.0,MXN,QTR,nan,,,,,,,,,,,,0.9111507,
,,,,,,,,,,,,,,,,,,FLOAT,3.484916,USD.USD-LIBOR-BBA.3.,,-0.52870786,ACT/360,-253740540.0,NOK,3M,6,Fixed,0.7623882,JPY-TONA-OIS Compound,,-0.9939886,BUS/252,595479100.0,HKD,6M,MTH,,,,,,,,,,,,0.39492872,
,,,,,,,,,,,,,,,,,,FLOAT,1.654868,USD.USD-LIBOR-BBA.3.,,-0.1790946,ACT/365.FIXED,383051840.0,KRW,6M,MTH,FLOAT,0.9551091,EUR.FRC-EXT-CPI.2Y.FRC-EXT-CPI,,-0.6530345,ACT/365,-253903420.0,KRW,6M,6MTH,,,,,,,,,,,,-0.9875365,
,,,,,,,,,,,,,,,,,,Float,-0.36824468,USD.USD-LIBOR-BBA.3.,,-0.85281533,365/360,-376260770.0,USD,ZC,nan,Fixed,-0.7204357,HUF.HUF-BUBOR-Reuters.6M.HUF-BUBOR-Reuters,,-0.16008843,ACT/365,651802940.0,KRW,6WK,3M,,,,,,,,,,,,-0.9355945,
,,,,,,,,,,,,,,,,,,FLOAT,2.5827491,USD.AAA_MUNI.20Y.Reuters,,-0.5280367,ACT/365,600931700.0,GBP,3M,nan,FLOAT,-0.66774994,CNY-Fixing Repo Rate,,-0.9032364,30/360,-164250820.0,TWD,QTR,6MTH,,,,,,,,,,,,0.63628286,
,,,,,,,,,,,,,,,,,,Float,1.4952518,MXN.TIIE.28D.Banxico,,0.7192523,ACT/365.FIXED,480660700.0,GBP,6Y,6,Fixed,0.497911,JPY.LIBOR.6M.BBA,,0.9562516,BUS/252,649223400.0,CAD,3M,6M,,,,,,,,,,,,0.87075955,
,,,,,,,,,,,,,,,,,,Fixed,-0.3167185,USD.LIBOR.3M.BBA,,0.97236073,365/360,-142553800.0,BRL,ZC,6M,FLOAT,-0.9788488,INR-MIBOR-OIS Compound,,-0.18885896,BUS/252,-376965280.0,CHF,MTH,nan,,,,,,,,,,,,-0.99622726,
,,,,,,,,,,,,,,,,,,FLOAT,2.3596396,EUR.EURIBOR.6M.Reuters,,-0.6771764,ACT/365,39351264.0,COP,ZC,6,Float,-0.33026245,EUR.EUR-EXT-CPI.5Y.EUR-EXT-CPI,,-0.7568041,ACT/365,-246832510.0,PLN,6M,nan,,,,,,,,,,,,-0.8679313,
,,,,,,,,,,,,,,,,,,Float,-0.068507835,USD.USD-SOFR-COMPOUND..,,0.10582134,ACT/365.FIXED,284508740.0,NOK,6Y,QTR,FLOAT,0.9869531,EUR.EUR-EXT-CPI.7Y.EUR-EXT-CPI,,0.21058129,ACT/360,-99050740.0,EUR,6WK,3M,,,,,,,,,,,,-0.97214556,
,,,,,,,,,,,,,,,,,,FLOAT,0.14171036,nan,,-0.15499689,30/360,387393540.0,CNY,ZC,6D,Float,-0.8394986,AUD-BBSW,,0.24043682,30/360,-351197920.0,EUR,MTH,3M,,,,,,,,,,,,-0.9494741,
,,,,,,,,,,,,,,,,,,Fixed,2.517561,USD.AAA_MUNI.20Y.Reuters,,0.98612666,ACT/365,430388030.0,USD,3M,MTH,Float,-0.88871425,JPY-TONA-OIS-COMPOUND,,-0.9990858,BUS/252,157921300.0,HUF,6Y,6,,,,,,,,,,,,-0.4508435,
,,,,,,,,,,,,,,,,,,FLOAT,3.559718,USD-LIBOR-BBA,,0.68720496,365/360,640181060.0,JPY,3M,QTR,FLOAT,-0.3299511,EUR.EUR-EXT-CPI.11Y.EUR-EXT-CPI,,-0.78826314,30/360,-109773550.0,HKD,ZC,6,,,,,,,,,,,,0.7630549,
,,,,,,,,,,,,,,,,,,FLOAT,2.5543187,USD.LIBOR.1M.BBA,,-0.9746962,ACT/360,579498560.0,NOK,ZC,nan,FLOAT,-0.5665376,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,,-0.45890868,ACT/365.FIXED,645404300.0,KRW,6Y,MTH,,,,,,,,,,,,-0.70179486,
,,,,,,,,,,,,,,,,,,Fixed,3.0841281,CAD.CORRA.1T.OIS-COMPOUND,,0.9920125,BUS/252,645683460.0,THB,6Y,3M,FLOAT,0.89143336,AUD-AONIA-OIS Compound,,0.08816001,ACT/360,-51311104.0,CHF,6WK,QTR,,,,,,,,,,,,-0.2421271,
,,,,,,,,,,,,,,,,,,Fixed,-0.37719503,USD.MUNIPSA.3M.Bloomberg,,0.97225755,30/360,414600930.0,CLP,MTH,QTR,Float,-0.97802603,USD-LIBOR-BBA,,-0.8050032,ACT/360,-139293120.0,CHF,3M,6,,,,,,,,,,,,-0.78702956,
,,,,,,,,,,,,,,,,,,FLOAT,3.5725477,USD.USD-LIBOR-BBA.3.,,0.53470916,ACT/360,-348769300.0,HUF,6Y,nan,FLOAT,0.90626055,GBP.UK-RPI.9Y.UK-RPI,,-0.9801798,BUS/252,431178900.0,PLN,MTH,QTR,,,,,,,,,,,,0.81504184,
,,,,,,,,,,,,,,,,,,FLOAT,3.4456937,USD-LIBOR,,0.06171137,BUS/252,-22478816.0,JPY,6Y,QTR,FLOAT,-0.627068,FRC-EXT-CPI,,0.7660778,30/360,255513630.0,GBP,ZC,3M,,,,,,,,,,,,-0.85449994,
,,,,,,,,,,,,,,,,,,FLOAT,1.7813659,USD.USD-LIBOR-BBA.3.,,0.9771666,30/360,-368634200.0,GBP,ZC,6M,FLOAT,-0.9509709,THB-THBFIX,,0.99318314,BUS/252,477238300.0,DKK,6Y,nan,,,,,,,,,,,,-0.9213703,
,,,,,,,,,,,,,,,,,,FLOAT,-0.054909512,USD.AAA_MUNI.20Y.Reuters,,-0.43196303,30/360,174437650.0,ZAR,QTR,MTH,Fixed,-0.6514731,EUR.EUR-EXT-CPI.2Y.EUR-EXT-CPI,,-0.5167836,ACT/365,-247585630.0,INR,6M,3M,,,,,,,,,,,,0.35390994,
,,,,,,,,,,,,,,,,,,FLOAT,-0.41261497,EUR.EURIBOR.6M.Reuters,,0.047995735,BUS/252,338845250.0,MXN,QTR,6M,Float,0.7644146,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,,-0.523437,ACT/365,153998320.0,DKK,SA,nan,,,,,,,,,,,,-0.9487209,
,,,,,,,,,,,,,,,,,,Fixed,0.61988837,USD.AAA_MUNI.20Y.Reuters,,0.9093372,ACT/365.FIXED,-190060000.0,BRL,6Y,6M,Fixed,-0.9974596,GBP.UK-RPI.5Y.UK-RPI,,0.02596018,ACT/365.FIXED,-375378780.0,CAD,QTR,QTR,,,,,,,,,,,,-0.83854204,
,,,,,,,,,,,,,,,,,,FLOAT,1.7119836,USD.MUNIPSA.3M.Bloomberg,,0.12848628,365/360,607962750.0,SEK,ZC,6M,FLOAT,0.92803043,CLP.CLP-TNA.1T.CLP-TNA,,0.8493958,BUS/252,558829950.0,GBP,6Y,nan,,,,,,,,,,,,-0.10806569,
,,,,,,,,,,,,,,,,,,FLOAT,1.5226,MXN.TIIE.28D.Banxico,,-0.70007664,30/360,-335300220.0,CZK,ZC,6,Fixed,0.9579496,THB-THBFIX-Reuters,,0.34418735,BUS/252,555429760.0,HUF,6M,MTH,,,,,,,,,,,,0.5968879,
,,,,,,,,,,,,,,,,,,FLOAT,3.382767,EUR.EURIBOR.6M.Reuters,,0.826798,365/360,427157120.0,SEK,6D,6M,Float,-0.99416536,EUR.EONIA.1T.OIS-COMPOUND,,-0.6564143,30/360,-954496.0,INR,6Y,QTR,,,,,,,,,,,,0.838874,
,,,,,,,,,,,,,,,,,,Fixed,0.1360491,USD-LIBOR,,0.66979414,BUS/252,-374506800.0,BRL,SA,6D,Fixed,0.92465115,GBP.UK-RPI.5Y.UK-RPI,,0.46864444,BUS/252,-373845900.0,ZAR,6Y,QTR,,,,,,,,,,,,-0.51562244,
,,,,,,,,,,,,,,,,,,Float,0.26157972,USD.LIBOR.3M.BBA,,0.26725334,ACT/365.FIXED,-35186144.0,GBP,6M,6M,FLOAT,-0.9658652,SGD.SOR.3M.VWAP,,0.8117171,ACT/365.FIXED,-375486820.0,DKK,6M,MTH,,,,,,,,,,,,0.2013174,
,,,,,,,,,,,,,,,,,,Fixed,3.1019197,EUR.EUR-EURIBOR-Reuters.6.,,0.9482999,BUS/252,-304911460.0,HKD,3M,QTR,Float,-0.9156715,GBP.UK-RPI.3Y.UK-RPI,,0.70997745,BUS/252,-264825950.0,KRW,6WK,3M,,,,,,,,,,,,-0.80044544,
,,,,,,,,,,,,,,,,,,Float,1.3053135,EUR.EUR-EURIBOR-Reuters.6.,,-0.650066,ACT/365.FIXED,-231356930.0,BRL,3M,nan,Float,-0.9796105,USD-Federal Funds,,0.81234443,30/360,-376374620.0,INR,6WK,6,,,,,,,,,,,,-0.55582106,
,,,,,,,,,,,,,,,,,,Fixed,-0.38371912,USD.AAA_MUNI.6M.Reuters,,-0.79707736,ACT/365,-127207570.0,CNY,SA,6D,Fixed,-0.80998033,ILS.ILS-TELBOR01-Reuters.3M.ILS-TELBOR01-Reuters,,0.96143925,ACT/365.FIXED,654258300.0,CAD,6Y,MTH,,,,,,,,,,,,0.32432956,
,,,,,,,,,,,,,,,,,,FLOAT,2.1557586,USD.MUNIPSA.3M.Bloomberg,,0.5756641,ACT/360,655694660.0,THB,MTH,QTR,FLOAT,-0.97756976,GBP.UK-RPI.50Y.UK-RPI,,-0.88471216,ACT/360,-361731330.0,EUR,6M,MTH,,,,,,,,,,,,-0.80477613,
,,,,,,,,,,,,,,,,,,Fixed,3.3369634,CAD.CORRA.1T.OIS-COMPOUND,,0.9727302,365/360,620720700.0,USD,QTR,3M,FLOAT,0.2403386,EUR.EUR-EXT-CPI.4Y.EUR-EXT-CPI,,-0.39864388,ACT/360,503363000.0,KRW,6WK,QTR,,,,,,,,,,,,-0.48235276,
,,,,,,,,,,,,,,,,,,Fixed,0.34367606,USD.AAA_MUNI.3M.Reuters,,0.95416516,ACT/365,618365600.0,CZK,ZC,3M,FLOAT,0.88432664,SGD-SOR,,0.84552246,30/360,-87439220.0,CAD,ZC,6MTH,,,,,,,,,,,,0.97410285,
,,,,,,,,,,,,,,,,,,Float,0.91853243,USD.AAA_MUNI.20Y.Reuters,,0.9545421,ACT/365,624257860.0,THB,QTR,6M,FLOAT,0.16737922,USD.1 month Libor..,,-0.55777705,30/360,-345038560.0,GBP,6M,6M,,,,,,,,,,,,0.31706235,
,,,,,,,,,,,,,,,,,,FLOAT,-0.009880824,USD.MUNIPSA.3M.Bloomberg,,0.7652053,ACT/365,-374661600.0,KRW,SA,MTH,Fixed,0.9689077,CZK.PRIBOR.6M.PRBO,,0.88388664,ACT/360,352224320.0,NOK,ZC,6MTH,,,,,,,,,,,,-0.08789446,
,,,,,,,,,,,,,,,,,,Fixed,3.1607153,USD.LIBOR.1M.BBA,,0.9527986,BUS/252,-269038370.0,SEK,6Y,MTH,Fixed,0.878946,EUR-EURIBOR-Reuters,,-0.927118,ACT/365.FIXED,-366484800.0,CZK,6Y,QTR,,,,,,,,,,,,-0.5680193,
,,,,,,,,,,,,,,,,,,Fixed,2.0149126,EUR.EURIBOR.6M.Reuters,,-0.9842609,ACT/365,-329570370.0,INR,6Y,3M,Fixed,0.06278631,EUR.EUR-EXT-CPI.7Y.EUR-EXT-CPI,,-0.9914004,ACT/360,472368800.0,PLN,3M,6,,,,,,,,,,,,0.932772,
