Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Future Value Notional
Fixed,1.5974499,nan,0.9460439,ACT/365.FIXED,534971700.0,SGD,MTH,MTH,Float,0.93900406,USD.USD-SOFR-COMPOUND..,0.93600243,ACT/360,163825780.0,CLP,MTH,MTH,0.1254545
Fixed,1.9053224,nan,0.31558937,365/360,647799940.0,DKK,MTH,MTH,Float,0.45482522,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.7849313,ACT/360,322592400.0,NZD,MTH,3M,0.013289817
Fixed,3.0517075,nan,0.9979761,ACT/365.FIXED,604777300.0,NOK,6Y,MTH,Float,0.8951896,USD-LIBOR,0.23181334,ACT/365.FIXED,169624700.0,NZD,6WK,MTH,0.24729037
Fixed,1.6480142,nan,0.854356,ACT/360,633583200.0,CAD,MTH,MTH,Float,0.5331823,USD-LIBOR,0.6193116,ACT/360,220897250.0,CAD,MTH,MTH,0.16296656
Fixed,1.5826529,nan,0.66385496,ACT/360,635140860.0,BRL,MTH,MTH,Float,0.18502918,GBP.GBP-LIBOR-BBA.6M.GBP-LIBOR-BBA,0.55731493,ACT/365.FIXED,192448600.0,NZD,MTH,MTH,0.007706036
Fixed,1.9806885,nan,0.29691428,365/360,613340300.0,SEK,MTH,6,Float,0.8727633,HUF-BUBOR,0.63331467,ACT/360,224792480.0,NZD,MTH,3M,0.41934317
Fixed,1.7893915,nan,0.6749267,30/360,628695550.0,DKK,MTH,MTH,Float,0.785418,CZK.PRIBOR.3M.PRBO,0.20237535,ACT/360,255207230.0,NZD,MTH,MTH,0.118095614
Fixed,1.643898,USD-LIBOR,0.13032778,ACT/360,584491600.0,PLN,MTH,6,Float,0.6394986,USD.USD-Federal Funds-H.15-OIS-COMPOUND..USD-Federal Funds-H.15-OIS-COMPOUND,0.57716966,ACT/360,236128800.0,USD,MTH,6MTH,0.31360713
Fixed,1.6598394,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,0.051961217,BUS/252,599066750.0,PLN,MTH,6,Float,0.9781637,CNY-Fixing Repo Rate,0.8284459,ACT/360,197688320.0,NZD,MTH,QTR,0.24539623
Fixed,2.5256598,nan,0.5496874,365/360,637549800.0,CAD,MTH,MTH,Float,0.8695391,USD-LIBOR,0.014993417,ACT/360,169301780.0,NZD,3M,MTH,0.01202716
Fixed,2.2309952,nan,0.86265767,ACT/360,614011200.0,DKK,6M,MTH,Float,0.5123006,NOK.NOK-NIBOR-OIBOR.3M.NOK-NIBOR-OIBOR,0.029825551,ACT/365.FIXED,152109550.0,NZD,MTH,MTH,0.033382002
Fixed,1.6578801,nan,0.8826289,30/360,536578560.0,PLN,MTH,MTH,Float,0.8706778,CZK.CZK-PRIBOR-PRBO.6M.CZK-PRIBOR-PRBO,0.51450574,ACT/360,154239520.0,NZD,MTH,3M,0.32158893
Fixed,2.2940671,nan,0.7522911,ACT/360,622533000.0,COP,MTH,MTH,Float,0.34890765,KRW-CD-KSDA-Bloomberg,0.15419438,ACT/365.FIXED,209963000.0,NZD,MTH,MTH,0.17615308
Fixed,2.566776,nan,0.13443477,ACT/365.FIXED,429838940.0,SEK,MTH,6,Float,0.9011279,USD-LIBOR-BBA,0.96860844,ACT/360,149524030.0,NZD,MTH,3M,0.20093544
Fixed,1.5902947,nan,0.32027552,ACT/360,614607360.0,BRL,MTH,6,Float,0.29148018,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.83653945,ACT/360,187892020.0,NZD,MTH,3M,0.01852449
Fixed,1.7415926,nan,0.8739498,ACT/365.FIXED,653386200.0,ZAR,MTH,MTH,Float,0.3597694,AUD.AONIA.1T.OIS-COMPOUND,0.43301368,ACT/365.FIXED,175894690.0,NZD,MTH,MTH,0.26511842
Fixed,2.297354,nan,0.6927045,30/360,646206850.0,PLN,MTH,6,Float,0.96356684,EUR-EXT-CPI,0.08959457,ACT/365.FIXED,172067950.0,NZD,MTH,MTH,0.075941876
Fixed,1.746329,GBP.LIBOR.6M.BBA,0.023313869,BUS/252,640039040.0,DKK,MTH,nan,Float,0.56139153,COP-IBR-OIS-COMPOUND,0.8545512,ACT/360,188035730.0,NZD,MTH,6M,0.23452125
Fixed,1.5935892,nan,0.7529634,ACT/360,632151200.0,DKK,MTH,MTH,Float,0.08169985,AUD.AONIA.1T.OIS-COMPOUND,0.42695922,ACT/365.FIXED,234134400.0,NZD,MTH,3M,0.0040372913
Fixed,1.5831699,nan,0.0139832115,BUS/252,622582100.0,DKK,MTH,6,Float,0.37151298,USD.USD-SOFR-COMPOUND..,0.8574713,ACT/360,241116420.0,CNY,MTH,QTR,0.04698397
Fixed,1.6325145,nan,0.44160855,365/360,558336800.0,SGD,MTH,6,Float,0.9510687,EUR.EURIBOR.6M.Reuters,0.91313154,ACT/360,205396420.0,HKD,MTH,3M,0.5647916
Fixed,2.6867805,nan,0.8706259,BUS/252,381097630.0,PLN,MTH,MTH,Float,0.9506222,USD.USD-Federal Funds-H.15-OIS-COMPOUND..USD-Federal Funds-H.15-OIS-COMPOUND,0.29496214,ACT/360,181014560.0,NZD,MTH,6MTH,0.9862339
Fixed,2.0381162,nan,0.17158286,ACT/360,613334100.0,COP,MTH,MTH,Float,0.3790715,EUR-EXT-CPI,0.70771325,ACT/365.FIXED,173927250.0,NZD,MTH,MTH,0.33074945
Fixed,2.538294,nan,0.80645204,ACT/365.FIXED,601380000.0,CAD,MTH,MTH,Float,0.6563942,CHF-SARON-OIS Compound,0.9236863,ACT/360,164674130.0,NZD,MTH,MTH,0.24033193
Fixed,1.775491,nan,0.9235657,365/360,598997400.0,CAD,MTH,MTH,Float,0.6968116,USD-LIBOR,0.69338775,ACT/360,169431060.0,CLP,MTH,MTH,0.06698559
Fixed,2.3464136,nan,0.87619,30/360,610513300.0,PLN,6M,MTH,Float,0.86670035,CNY-CNREPOFIX=CFXS-Reuters,0.08182742,ACT/365.FIXED,153132020.0,NZD,MTH,MTH,0.20552391
Fixed,2.673481,nan,0.98732907,30/360,651698200.0,CAD,MTH,MTH,Float,0.9583373,EUR-EURIBOR,0.113026865,ACT/365.FIXED,163302690.0,NZD,ZC,3M,0.0033130005
Fixed,2.089791,nan,0.4222741,365/360,565817200.0,CAD,MTH,MTH,Float,0.8487738,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.1702713,ACT/360,258742960.0,NZD,MTH,MTH,0.0053775595
Fixed,2.1198924,nan,0.8223677,365/360,641316600.0,DKK,6Y,MTH,Float,0.95137954,HKD.HIBOR.3M.HKAB,0.27271885,ACT/360,191025980.0,NZD,MTH,MTH,0.4487107
Fixed,2.7801933,nan,0.20163499,ACT/365.FIXED,541412030.0,THB,MTH,6,Float,0.758621,PLN-WIBOR,0.19669278,ACT/360,166281150.0,NZD,MTH,6M,0.6521238
Fixed,1.6467956,USD-LIBOR,0.4833093,365/360,487871070.0,JPY,MTH,6,Float,0.85725987,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,0.98840433,ACT/360,210289260.0,USD,MTH,6M,0.81264734
Fixed,1.6254827,USD-LIBOR,0.30569467,BUS/252,649890400.0,DKK,6M,MTH,Float,0.69374514,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.39461935,ACT/360,266031180.0,CAD,MTH,3M,0.030513259
Fixed,2.4699547,nan,0.8117266,30/360,627566460.0,DKK,MTH,MTH,Float,0.58275676,CHF-SARON-OIS Compound,0.4353802,ACT/360,150151020.0,NZD,MTH,MTH,0.027117038
Fixed,1.9633135,nan,0.60362124,365/360,641803100.0,DKK,MTH,MTH,Float,0.44110382,GBP.UK-RPI.40Y.UK-RPI,0.26748627,ACT/360,164525920.0,INR,MTH,MTH,0.0454094
Fixed,1.7906703,nan,0.67052907,30/360,595738800.0,NOK,MTH,MTH,Float,0.641151,CNY-Fixing Repo Rate,0.62040544,ACT/360,198745600.0,NZD,MTH,MTH,0.09764817
Fixed,2.4142747,nan,0.85493726,ACT/365.FIXED,506744900.0,CAD,MTH,MTH,Float,0.9005767,JPY-TONA-OIS Compound,0.5422519,ACT/360,180748160.0,CAD,MTH,MTH,0.3188139
Fixed,1.6181977,nan,0.023430344,365/360,566387460.0,DKK,MTH,6,Float,0.7955619,USD.USD-SOFR-COMPOUND..,0.8532155,ACT/360,258286180.0,NZD,MTH,3M,0.09960305
Fixed,1.6434963,nan,0.105615616,365/360,623127550.0,CAD,MTH,MTH,Float,0.6355402,EUR.EUR-EXT-CPI.7Y.EUR-EXT-CPI,0.38657495,ACT/360,286977540.0,NZD,MTH,3M,0.029539581
Fixed,1.7375063,nan,0.5991382,ACT/365.FIXED,516011740.0,CAD,MTH,MTH,Float,0.9292306,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.66447663,ACT/360,175146560.0,USD,MTH,6MTH,0.20051004
Fixed,1.6706038,nan,0.041899916,ACT/365.FIXED,517850560.0,DKK,MTH,MTH,Float,0.6439652,USD-LIBOR,0.62957525,ACT/360,173599420.0,NZD,MTH,3M,0.010430074
Fixed,1.7497596,nan,0.3368113,ACT/360,638366660.0,COP,MTH,MTH,Float,0.43258294,USD.USA-CPI-U.20Y.USA-CPI-U,0.5652116,ACT/365.FIXED,155049470.0,NZD,SA,MTH,0.020692864
Fixed,2.280832,nan,0.47956857,BUS/252,626942100.0,ILS,MTH,6,Float,0.70445615,CNY-Fixing Repo Rate,0.3275729,ACT/360,176487310.0,NZD,6Y,MTH,0.24479555
Fixed,1.8853159,nan,0.14632116,365/360,607377540.0,DKK,MTH,6,Float,0.9157446,CNY-Fixing Repo Rate,0.7547829,ACT/360,151846580.0,NZD,MTH,3M,0.041125193
Fixed,1.8656712,CAD.CORRA.1T.OIS-COMPOUND,0.8589944,30/360,655562750.0,CAD,MTH,MTH,Float,0.8847724,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.037373938,ACT/360,206634620.0,DKK,ZC,MTH,0.002885653
Fixed,2.3074355,nan,0.87556076,30/360,561687550.0,NOK,6M,MTH,Float,0.80834603,EUR-EURIBOR,0.27650493,ACT/365.FIXED,207783800.0,NZD,MTH,MTH,0.11699769
Fixed,2.036984,GBP.LIBOR.6M.BBA,0.07973736,365/360,557647360.0,SEK,MTH,6,Float,0.93108875,AUD-AONIA-OIS Compound,0.61031,ACT/360,226568400.0,NZD,MTH,6MTH,0.34396616
Fixed,1.6339648,nan,0.29539993,ACT/365.FIXED,636506400.0,DKK,QTR,6,Float,0.6393373,SEK-STIBOR,0.6320881,ACT/360,152949600.0,CAD,MTH,3M,0.03227218
Fixed,2.7136178,nan,0.55274177,365/360,636856600.0,THB,MTH,6,Float,0.74099725,USD.USD-Federal Funds-H.15-OIS-COMPOUND..USD-Federal Funds-H.15-OIS-COMPOUND,0.06201306,ACT/360,211357380.0,NZD,MTH,3M,0.7183949
Fixed,1.768947,nan,0.7607029,ACT/365.FIXED,586117570.0,NOK,MTH,6,Float,0.9261085,CNY-Fixing Repo Rate,0.6782622,ACT/360,188836540.0,USD,MTH,6MTH,0.5076976
Fixed,1.9070637,nan,0.16254395,365/360,646844900.0,SGD,MTH,6,Float,0.91545165,CNY-CNREPOFIX=CFXS-Reuters,0.8331928,ACT/360,211110850.0,NZD,MTH,3M,0.37268364
Fixed,1.5880017,nan,0.04429527,365/360,517732320.0,SEK,MTH,6,Float,0.37684512,USD.USD-SOFR-COMPOUND..,0.9983943,ACT/360,456394500.0,NZD,MTH,6M,0.27413946
Fixed,1.6633792,nan,0.27664465,ACT/360,622970200.0,COP,MTH,MTH,Float,0.28489628,HKD.HKD-HIBOR-HKAB.3M.HKD-HIBOR-HKAB,0.33761293,ACT/360,305798880.0,CAD,MTH,MTH,0.068490915
Fixed,1.669601,USD-LIBOR,0.041630317,365/360,503332500.0,PLN,MTH,6,Float,0.84438086,HKD.HIBOR.3M.HKAB,0.594825,ACT/360,218478850.0,NZD,MTH,6MTH,0.29031304
Fixed,1.7631137,nan,0.09369762,ACT/360,606541440.0,DKK,MTH,MTH,Float,0.8284318,EUR-EXT-CPI,0.36951438,ACT/365.FIXED,201187330.0,CNY,SA,MTH,0.081775874
Fixed,1.7564007,nan,0.13377178,365/360,585473660.0,SEK,MTH,6,Float,0.85277647,USD.USD-SOFR-COMPOUND..,0.93362826,ACT/360,182021970.0,NZD,MTH,6MTH,0.35354567
Fixed,1.6262863,nan,0.8842269,30/360,649918850.0,CAD,MTH,MTH,Float,0.6744836,NOK.NOK-NIBOR-OIBOR.3M.NOK-NIBOR-OIBOR,0.14191285,ACT/365.FIXED,185524900.0,NZD,3M,MTH,0.015827859
Fixed,2.0055907,USD.LIBOR.3M.BBA,0.60723305,365/360,445897600.0,SGD,6Y,6,Float,0.8422175,USD.USD-SOFR-COMPOUND..,0.95499086,ACT/360,159147840.0,NZD,MTH,6MTH,0.70073545
Fixed,3.3277078,nan,0.81578934,365/360,614115400.0,THB,MTH,MTH,Float,0.95174366,USD-SOFR-COMPOUND,0.5051362,ACT/360,252969820.0,NZD,MTH,MTH,0.30894873
Fixed,1.6500189,nan,0.088823535,30/360,631228300.0,DKK,MTH,MTH,Float,0.76059276,PLN-WIBOR-WIBO,0.57522833,ACT/365.FIXED,208783260.0,NZD,MTH,3M,0.016192073
Fixed,3.055273,nan,0.9881092,ACT/365.FIXED,591232260.0,CAD,MTH,MTH,Float,0.96667737,USD-LIBOR,0.063754745,ACT/365.FIXED,153973730.0,ILS,MTH,MTH,0.01117302
Fixed,1.7171621,nan,0.6505022,ACT/365.FIXED,636308540.0,ZAR,MTH,MTH,Float,0.59557366,USD-LIBOR,0.78976476,ACT/360,185173630.0,ILS,3M,MTH,0.006879385
Fixed,2.6759803,USD-LIBOR-BBA,0.87944585,365/360,482730240.0,SGD,MTH,MTH,Float,0.53998494,USD-SOFR-OIS Compound,0.15577036,ACT/360,187211330.0,NZD,MTH,6MTH,0.54948443
Fixed,3.0382152,nan,0.5718599,ACT/365.FIXED,636541700.0,DKK,MTH,MTH,Float,0.9618476,NOK.NOK-NIBOR-OIBOR.3M.NOK-NIBOR-OIBOR,0.173005,ACT/365.FIXED,160323360.0,DKK,MTH,MTH,0.14540206
Fixed,1.8510034,nan,0.70180887,30/360,635496300.0,CAD,MTH,MTH,Float,0.90388393,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.32505956,ACT/365.FIXED,189077920.0,NZD,MTH,3M,0.060726315
Fixed,1.6773624,nan,0.7229956,ACT/360,634239100.0,DKK,MTH,MTH,Float,0.57644415,CZK.PRIBOR.3M.PRBO,0.51885355,ACT/365.FIXED,240812160.0,MXN,MTH,MTH,0.05278326
Fixed,1.7468896,nan,0.33792183,ACT/365.FIXED,617367100.0,SEK,MTH,6,Float,0.9182857,NOK-NIBOR-OIBOR,0.76158124,ACT/360,224987150.0,NZD,MTH,3M,0.21807545
Fixed,2.1754253,USD.AAA_MUNI.20Y.Reuters,0.97550493,ACT/365.FIXED,495702850.0,SGD,MTH,MTH,Float,0.9885491,CNY-CNREPOFIX=CFXS-Reuters,0.5231273,ACT/360,165382160.0,USD,6Y,6MTH,0.74833727
Fixed,1.5893738,GBP.LIBOR.6M.BBA,0.03973972,365/360,605710200.0,SEK,MTH,MTH,Float,0.68123853,USD.USD-SOFR-COMPOUND..,0.76386255,ACT/360,205223940.0,NZD,MTH,3M,0.017629262
Fixed,2.1748712,nan,0.8228244,ACT/365.FIXED,501668900.0,PLN,MTH,6,Float,0.87421405,CNY-Fixing Repo Rate,0.5611587,ACT/360,219638340.0,NZD,MTH,6MTH,0.8914453
Fixed,3.2991378,nan,0.96661884,30/360,616276100.0,CAD,6M,MTH,Float,0.74424696,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.03962183,ACT/365.FIXED,176502910.0,NZD,MTH,MTH,0.02483879
Fixed,1.6541872,nan,0.7442349,ACT/365.FIXED,580038700.0,NOK,MTH,MTH,Float,0.96180636,EUR.EURIBOR.3M.Reuters,0.64179105,ACT/360,220667360.0,NZD,MTH,3M,0.23016182
Fixed,3.3351548,nan,0.5601384,ACT/365.FIXED,548664600.0,THB,MTH,MTH,Float,0.75330335,ZAR-JIBAR,0.66385525,ACT/360,155722610.0,NZD,MTH,6M,0.57086456
Fixed,2.2596214,nan,0.5368391,ACT/360,605248640.0,NOK,MTH,MTH,Float,0.9252298,CNY-CNREPOFIX=CFXS-Reuters,0.6855762,ACT/365.FIXED,156666030.0,USD,MTH,3M,0.08086623
Fixed,2.024615,nan,0.3747524,365/360,636120500.0,DKK,MTH,MTH,Float,0.15465756,USD-LIBOR,0.049261462,ACT/360,175127680.0,NZD,MTH,MTH,0.003636987
Fixed,1.6222727,nan,0.036680453,365/360,584429300.0,SEK,MTH,6,Float,0.7751444,USD.USD-SOFR-COMPOUND..,0.9487516,ACT/360,226539150.0,CNY,MTH,3M,0.21228975
Fixed,2.4673629,nan,0.899582,365/360,610274400.0,NOK,MTH,6,Float,0.9735603,USD.USA-CPI-U.7Y.USA-CPI-U,0.36729762,ACT/360,193735920.0,NZD,MTH,3M,0.12911497
Fixed,2.3669481,nan,0.7950628,ACT/365.FIXED,620367000.0,ZAR,MTH,MTH,Float,0.7941165,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,0.2166191,ACT/365.FIXED,147583760.0,ILS,MTH,MTH,0.3202778
Fixed,2.022241,nan,0.2756092,365/360,564256400.0,CAD,MTH,MTH,Float,0.84045464,USD.USA-CPI-U.10Y.USA-CPI-U,0.3760965,ACT/360,412905340.0,NZD,MTH,3M,0.26850528
Fixed,1.6129608,USD.LIBOR.3M.BBA,0.29090956,365/360,598945860.0,SEK,MTH,6,Float,0.7947388,AUD-AONIA-OIS Compound,0.9681043,ACT/360,195903980.0,NZD,MTH,6MTH,0.67434704
Fixed,1.6625863,nan,0.06315949,ACT/365.FIXED,541693800.0,PLN,MTH,6,Float,0.90401775,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.8975696,ACT/360,192132590.0,USD,MTH,6M,0.23897533
Fixed,2.1985714,nan,0.6063136,30/360,629789060.0,DKK,MTH,MTH,Float,0.94031245,CHF-SARON-OIS Compound,0.27119404,ACT/360,158515900.0,NZD,MTH,3M,0.012894015
Fixed,2.5454135,nan,0.5546788,365/360,601649300.0,THB,MTH,MTH,Float,0.9346646,CZK.PRIBOR.3M.PRBO,0.32443407,ACT/360,299246800.0,NZD,MTH,3M,0.92856795
Fixed,2.506877,nan,0.886569,ACT/360,626215200.0,COP,MTH,6M,Float,0.36278987,EUR-EXT-CPI,0.07534596,ACT/365.FIXED,187329630.0,NZD,MTH,MTH,0.05842947
Fixed,1.9773014,USD.AAA_MUNI.6M.Reuters,0.390998,365/360,605851900.0,SGD,MTH,MTH,Float,0.98501325,AUD-AONIA-OIS Compound,0.79662544,ACT/360,220394400.0,NZD,MTH,3M,0.38685623
Fixed,2.1405141,nan,0.94379514,ACT/365.FIXED,629080770.0,CAD,MTH,MTH,Float,0.28237393,EUR-EURIBOR,0.3504536,ACT/365.FIXED,198311000.0,EUR,MTH,MTH,0.08723494
Fixed,2.3167548,nan,0.7663198,365/360,471160420.0,NOK,MTH,MTH,Float,0.90002286,CNY-CNREPOFIX=CFXS-Reuters,0.3568362,ACT/360,157888270.0,NZD,MTH,MTH,0.3184006
Fixed,2.9055207,USD-LIBOR-BBA,0.34224612,ACT/360,583180700.0,PLN,MTH,nan,Float,0.45442885,GBP.UK-RPI.7Y.UK-RPI,0.576023,ACT/365.FIXED,218963310.0,CAD,MTH,MTH,0.48491335
Fixed,1.7298566,USD.AAA_MUNI.3M.Reuters,0.010432447,BUS/252,654433660.0,DKK,MTH,MTH,Float,0.20286834,AUD-AONIA-OIS Compound,0.74717355,ACT/360,204562270.0,CNY,MTH,MTH,0.00086132524
Fixed,1.7323036,nan,0.74958056,30/360,654940800.0,DKK,MTH,MTH,Float,0.8966259,CZK.CZK-PRIBOR-PRBO.3M.CZK-PRIBOR-PRBO,0.8525169,ACT/365.FIXED,187371740.0,DKK,MTH,3M,0.010787194
Fixed,3.0256374,nan,0.7442364,365/360,629647500.0,SGD,MTH,6,Float,0.9479094,CLP.CLP-TNA.1T.CLP-TNA,0.855636,ACT/360,333607940.0,NZD,MTH,MTH,0.36141786
Fixed,1.7184796,nan,0.944098,ACT/365.FIXED,496178500.0,CAD,MTH,MTH,Float,0.9499404,GBP-LIBOR-BBA,0.54592854,ACT/360,160581900.0,NZD,MTH,3M,0.11912965
Fixed,1.8495497,USD.LIBOR.1M.BBA,0.054506533,BUS/252,587900300.0,THB,6Y,MTH,Float,0.8361471,COP-IBR-OIS-COMPOUND,0.7651359,ACT/360,242585220.0,NZD,MTH,QTR,0.43447015
Fixed,2.1165895,nan,0.8326477,30/360,653804000.0,DKK,MTH,MTH,Float,0.97470146,EUR.EURIBOR.3M.Reuters,0.22811599,ACT/365.FIXED,155586800.0,DKK,MTH,MTH,0.07268958
Fixed,1.6706604,nan,0.90242136,365/360,596573700.0,CAD,MTH,MTH,Float,0.45452902,JPY-TONA-OIS Compound,0.44885138,ACT/360,266971330.0,CAD,3M,MTH,0.027316034
Fixed,1.698743,USD-LIBOR,0.1396124,ACT/365.FIXED,569923650.0,SGD,MTH,6,Float,0.7035227,EUR.EUR-EXT-CPI.2Y.EUR-EXT-CPI,0.73397493,ACT/360,386145300.0,NZD,MTH,3M,0.38671687
Fixed,2.338142,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,0.12424264,365/360,573287900.0,SGD,QTR,6,Float,0.8457326,NZD.NZD-NZIONA-OIS-COMPOUND.1Y.NZD-NZIONA-OIS-COMPOUND,0.9701238,ACT/360,156726320.0,NZD,MTH,6MTH,0.93764347
Fixed,1.7115828,nan,0.44124392,30/360,656135940.0,BRL,MTH,MTH,Float,0.9483235,USD-LIBOR,0.028782908,ACT/360,147393060.0,NZD,MTH,MTH,8.716123e-05
Fixed,1.7083862,nan,0.073521614,30/360,621097800.0,PLN,MTH,MTH,Float,0.90889895,AUD.AONIA.1T.OIS-COMPOUND,0.41476113,ACT/360,209781470.0,CAD,MTH,3M,0.2486879
Fixed,1.8994182,nan,0.75303715,ACT/360,558402750.0,CNY,MTH,6M,Float,0.8570957,HUF-BUBOR,0.5404564,ACT/365.FIXED,150101760.0,COP,MTH,MTH,0.20514166
Fixed,1.7580143,nan,0.36301818,30/360,622344000.0,DKK,MTH,MTH,Float,0.457406,INR-MIBOR-OIS Compound,0.42899406,ACT/365.FIXED,160036430.0,NZD,MTH,MTH,0.017969836
Fixed,2.488694,nan,0.4169876,ACT/360,561099500.0,DKK,MTH,MTH,Float,0.62915593,GBP.UK-RPI.40Y.UK-RPI,0.20120353,ACT/360,150461400.0,NZD,MTH,6MTH,0.17269951
Fixed,1.6644247,USD-LIBOR,0.1980652,ACT/365.FIXED,518447500.0,DKK,MTH,MTH,Float,0.88491875,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.81135684,ACT/360,221896530.0,USD,MTH,MTH,0.082037635
Fixed,2.012082,nan,0.8408684,BUS/252,631465340.0,NOK,MTH,MTH,Float,0.87084395,GBP.UK-RPI.9Y.UK-RPI,0.28659767,ACT/360,219783920.0,NZD,MTH,MTH,0.65887845
Fixed,2.343269,nan,0.6828087,30/360,419594180.0,PLN,MTH,MTH,Float,0.6507143,EUR.EUR-EXT-CPI.2Y.EUR-EXT-CPI,0.2582274,ACT/365.FIXED,218833860.0,NZD,MTH,MTH,0.8560388
Fixed,1.8692014,nan,0.29382822,365/360,618391940.0,SEK,MTH,6,Float,0.8049098,USD.USD-SOFR-COMPOUND..,0.85162413,ACT/360,153706700.0,NZD,MTH,6M,0.4930798
Fixed,2.1412356,nan,0.7122578,365/360,645811700.0,CAD,MTH,MTH,Float,0.434039,USD-LIBOR,0.017785763,ACT/360,274051970.0,NZD,MTH,3M,0.022853242
Fixed,1.7595897,nan,0.16780679,365/360,635840800.0,SEK,MTH,6,Float,0.90815485,AUD-AONIA-OIS Compound,0.84317577,ACT/360,178506380.0,NZD,MTH,3M,0.12502663
Fixed,2.1538801,MXN.TIIE.28D.Banxico,0.5761679,30/360,563277060.0,CNY,MTH,MTH,Float,0.83689153,CNY-CNREPOFIX=CFXS-Reuters,0.9313739,ACT/365.FIXED,173652670.0,USD,MTH,MTH,0.3093042
Fixed,1.6184676,nan,0.42142093,365/360,647734340.0,SEK,MTH,MTH,Float,0.8986346,GBP.GBP-LIBOR-BBA.6M.GBP-LIBOR-BBA,0.65545577,ACT/360,157677900.0,ILS,ZC,3M,0.0033197762
Fixed,2.361896,nan,0.84191626,30/360,636767500.0,CAD,MTH,MTH,Float,0.6628198,USD.USA-CPI-U.10Y.USA-CPI-U,0.2606483,ACT/360,194478940.0,CAD,MTH,MTH,0.02609144
Fixed,2.7126808,nan,0.4234444,30/360,651043100.0,COP,6M,MTH,Float,0.4980829,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.15685423,ACT/365.FIXED,161553890.0,NZD,MTH,MTH,0.008857697
Fixed,1.7228864,nan,0.57000715,365/360,626668540.0,COP,MTH,MTH,Float,0.8211215,AUD.AONIA.1T.OIS-COMPOUND,0.63423175,ACT/360,221303300.0,NZD,MTH,3M,0.19165988
Fixed,2.3462996,nan,0.9901842,ACT/365.FIXED,639991700.0,CAD,MTH,6M,Float,0.9379303,EUR-EURIBOR,0.2091725,ACT/365.FIXED,145697260.0,USD,ZC,MTH,0.030858723
Fixed,1.7370791,nan,0.73429036,365/360,647388400.0,CAD,MTH,MTH,Float,0.8699768,USD-LIBOR,0.6812912,ACT/360,216895500.0,NZD,3M,MTH,0.0024535998
Fixed,2.210924,nan,0.69289577,BUS/252,627935740.0,PLN,MTH,MTH,Float,0.84364223,USD.USA-CPI-U.5Y.USA-CPI-U,0.72596914,ACT/360,163663120.0,NZD,MTH,3M,0.6152412
Fixed,2.081633,nan,0.830879,365/360,636042240.0,NOK,MTH,MTH,Float,0.89410716,USD.USA-CPI-U.7Y.USA-CPI-U,0.53601885,ACT/360,171718990.0,NZD,MTH,3M,0.13455322
Fixed,1.7041931,USD-LIBOR,0.35222018,BUS/252,551049000.0,NOK,MTH,MTH,Float,0.881419,HUF-BUBOR,0.6325558,ACT/360,206391360.0,NZD,MTH,QTR,0.21402217
Fixed,1.7379961,nan,0.49810866,ACT/360,556088400.0,PLN,MTH,6,Float,0.6404337,CZK.PRIBOR.3M.PRBO,0.9812591,BUS/252,152448060.0,USD,MTH,QTR,0.672356
Fixed,2.537373,nan,0.41066465,ACT/365.FIXED,532241180.0,THB,MTH,MTH,Float,0.8155538,NZD-NZIONA-OIS-COMPOUND,0.52354443,ACT/360,220656740.0,NZD,MTH,MTH,0.29979482
Fixed,1.5909348,nan,0.9469306,30/360,542517100.0,BRL,MTH,MTH,Float,0.7084978,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.57425535,ACT/360,251907550.0,NZD,MTH,MTH,0.029718151
Fixed,1.9487418,nan,0.36211637,BUS/252,545334140.0,PLN,QTR,6,Float,0.9575469,USD.USA-CPI-U.5Y.USA-CPI-U,0.8278715,ACT/365.FIXED,200880800.0,CAD,MTH,6MTH,0.20435321
